EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3836.542969,-3837.258301,-3833.324463,-3833.413818,-3845.036621,-3839.225098,-3839.404053,-3834.307861,0.572266,0.701172,0.452881,0.549316,0.335693,1.129150,40.000000,110.000000,1.000000
-3836.453613,-3837.258301,-3832.966797,-3833.413818,-3845.304932,-3839.046387,-3839.046387,-3834.576172,0.572021,0.701904,0.454346,0.640869,0.457764,1.129150,40.000000,111.000000,1.000000
-3836.095947,-3837.258301,-3833.056152,-3833.950195,-3845.304932,-3839.046387,-3839.046387,-3834.128906,0.572510,0.701904,0.454346,0.579834,0.488281,1.068115,40.000000,112.000000,1.000000
-3836.006592,-3836.989990,-3833.324463,-3833.681885,-3845.125977,-3839.225098,-3839.046387,-3834.397217,0.573486,0.701904,0.455078,0.640869,0.427246,0.946045,40.000000,113.000000,1.000000
-3836.364258,-3836.721924,-3833.234863,-3833.860840,-3845.125977,-3839.314697,-3838.867676,-3834.754883,0.574463,0.701904,0.454590,0.671387,0.488281,1.129150,40.000000,114.000000,1.000000
-3836.185303,-3836.811279,-3832.966797,-3833.681885,-3845.125977,-3839.046387,-3839.046387,-3834.307861,0.573730,0.699951,0.455078,0.732422,0.366211,1.190185,40.000000,115.000000,1.000000
-3836.095947,-3836.989990,-3833.145508,-3833.950195,-3845.215576,-3838.957031,-3839.046387,-3834.307861,0.571045,0.701904,0.451904,0.671387,0.335693,1.190185,40.000000,116.000000,1.000000
-3835.917236,-3836.989990,-3832.787842,-3833.860840,-3845.125977,-3838.778076,-3838.778076,-3834.218506,0.572510,0.702637,0.456299,0.640869,0.488281,1.129150,40.000000,117.000000,1.000000
-3835.917236,-3836.900635,-3833.056152,-3833.681885,-3845.572998,-3839.135742,-3838.867676,-3834.665527,0.571289,0.703857,0.456543,0.610352,0.427246,1.129150,40.000000,118.000000,1.000000
-3836.185303,-3837.079346,-3833.234863,-3833.771484,-3845.304932,-3838.867676,-3838.778076,-3834.665527,0.571289,0.703613,0.455566,0.549316,0.488281,1.068115,40.000000,119.000000,1.000000
-3836.095947,-3837.079346,-3832.787842,-3833.860840,-3844.857910,-3838.957031,-3839.046387,-3834.218506,0.572021,0.701172,0.455811,0.671387,0.488281,1.037598,40.000000,120.000000,1.000000
-3835.738281,-3836.542969,-3832.966797,-3833.234863,-3844.768555,-3839.046387,-3838.778076,-3834.039551,0.571045,0.701660,0.454102,0.610352,0.457764,0.946045,40.000000,121.000000,1.000000
-3835.917236,-3836.811279,-3833.234863,-3833.503174,-3844.947266,-3838.867676,-3839.046387,-3834.307861,0.570312,0.701416,0.456299,0.640869,0.457764,1.007080,40.000000,122.000000,1.000000
-3836.006592,-3836.721924,-3832.966797,-3833.681885,-3844.678955,-3839.135742,-3839.046387,-3833.860840,0.572021,0.700928,0.452637,0.701904,0.457764,1.098633,40.000000,123.000000,1.000000
-2591.193115,-2591.193115,-2587.795654,-2588.421631,-2598.971680,-2593.875244,-2593.428223,-2588.779053,0.571533,0.701172,0.453125,0.671387,0.396728,1.190185,40.000000,124.000000,1.000000
2397.626953,2397.537598,2402.097412,2400.577393,2391.279053,2395.570557,2397.179932,2400.845703,0.573486,0.701660,0.452881,0.640869,0.427246,1.159668,40.000000,125.000000,1.000000
3646.553223,3647.178955,3651.917480,3650.040039,3641.367676,3645.301514,3647.178955,3650.487061,0.571777,0.701660,0.453369,0.640869,0.427246,1.068115,40.000000,126.000000,1.000000
3646.731934,3647.447266,3651.470459,3649.861328,3640.920410,3644.765137,3647.000244,3650.487061,0.570312,0.699951,0.456543,0.549316,0.366211,1.159668,40.000000,127.000000,1.000000
3646.553223,3647.715576,3651.560059,3649.950684,3641.010010,3644.765137,3647.178955,3650.755371,0.570801,0.701172,0.456055,0.579834,0.366211,1.129150,40.000000,128.000000,1.000000
3646.463867,3647.447266,3651.917480,3650.397705,3641.188721,3645.212158,3646.731934,3650.755371,0.571289,0.700684,0.458008,0.640869,0.427246,1.068115,40.000000,129.000000,1.000000
3646.553223,3647.178955,3651.738770,3650.397705,3640.831055,3645.390869,3647.000244,3650.397705,0.572510,0.702148,0.455322,0.732422,0.335693,1.068115,40.000000,130.000000,1.000000
3647.000244,3647.000244,3651.470459,3649.950684,3640.831055,3645.212158,3646.731934,3650.397705,0.572754,0.701904,0.457764,0.823975,0.427246,1.129150,40.000000,131.000000,1.000000
3646.731934,3647.268311,3651.560059,3649.950684,3641.188721,3645.212158,3646.731934,3650.934082,0.571289,0.703857,0.457764,0.701904,0.488281,1.098633,40.000000,132.000000,1.000000
3646.553223,3647.357910,3651.828125,3649.593018,3641.188721,3645.212158,3647.000244,3650.844727,0.571777,0.702393,0.457520,0.701904,0.457764,1.129150,40.000000,133.000000,1.000000
3646.553223,3647.268311,3651.738770,3649.861328,3641.457031,3645.212158,3646.821289,3650.487061,0.572266,0.703125,0.455811,0.671387,0.457764,1.098633,40.000000,134.000000,1.000000
3646.553223,3647.089600,3651.917480,3649.950684,3641.457031,3645.569580,3646.821289,3650.487061,0.570557,0.704102,0.454102,0.610352,0.457764,1.098633,40.000000,135.000000,1.000000
3646.553223,3647.268311,3651.917480,3649.950684,3641.010010,3645.837891,3646.731934,3650.576416,0.571533,0.704346,0.455566,0.701904,0.427246,1.129150,40.000000,136.000000,1.000000
3646.553223,3647.178955,3651.738770,3650.129395,3640.831055,3645.480225,3647.268311,3650.844727,0.570801,0.704834,0.457275,0.701904,0.366211,1.037598,40.000000,137.000000,1.000000
